Deny,STUDENT,BOOK,DELIVERBOOK,SALEOPENEDMINOR,
Permit,STUDENT,BOOK,DELIVERBOOK,WORKINGDAYS,
Deny,STUDENT,BOOK,DELIVERBOOK,MAINTENANCEDAY,
Permit,STUDENT,BOOK,DELIVERBOOK,HOLIDAYS,
Deny,STUDENT,BOOK,DELIVERBOOK,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,POSTCOMMENT,DEFAULT,
Deny,STUDENT,BORROWERACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,STUDENT,BORROWERACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,STUDENT,BORROWERACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,STUDENT,BORROWERACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,STUDENT,BORROWERACCOUNT,BORROWBOOK,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,FIXBOOK,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,FIXBOOK,DEFAULT,
Deny,STUDENT,BORROWERACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,STUDENT,BORROWERACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,STUDENT,BORROWERACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,STUDENT,BORROWERACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,STUDENT,BORROWERACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,STUDENT,BORROWERACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,STUDENT,BORROWERACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,STUDENT,BORROWERACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,STUDENT,BORROWERACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,STUDENT,BORROWERACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,MANAGEACCESS,DEFAULT,
Deny,STUDENT,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,STUDENT,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,STUDENT,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,STUDENT,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,STUDENT,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,RESERVEBOOK,DEFAULT,
Deny,STUDENT,BORROWERACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,STUDENT,BORROWERACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,STUDENT,BORROWERACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,STUDENT,BORROWERACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,STUDENT,BORROWERACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,STUDENT,BORROWERACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,STUDENT,BORROWERACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,STUDENT,BORROWERACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,STUDENT,BORROWERACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,STUDENT,BORROWERACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub0,COMMENT,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,POSTCOMMENT,WORKINGDAYS,
Deny,newSub0,COMMENT,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub0,COMMENT,POSTCOMMENT,HOLIDAYS,
Deny,newSub0,COMMENT,POSTCOMMENT,DEFAULT,
Permit,newSub0,COMMENT,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub0,COMMENT,BORROWBOOK,WORKINGDAYS,
Permit,newSub0,COMMENT,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub0,COMMENT,BORROWBOOK,HOLIDAYS,
Permit,newSub0,COMMENT,BORROWBOOK,DEFAULT,
Deny,newSub0,COMMENT,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,FIXBOOK,WORKINGDAYS,
Deny,newSub0,COMMENT,FIXBOOK,MAINTENANCEDAY,
Permit,newSub0,COMMENT,FIXBOOK,HOLIDAYS,
Deny,newSub0,COMMENT,FIXBOOK,DEFAULT,
Permit,newSub0,COMMENT,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub0,COMMENT,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub0,COMMENT,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub0,COMMENT,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub0,COMMENT,BORROWERACTIVITY,DEFAULT,
Deny,newSub0,COMMENT,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub0,COMMENT,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub0,COMMENT,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub0,COMMENT,MODIFYACCOUNT,DEFAULT,
Permit,newSub0,COMMENT,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub0,COMMENT,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub0,COMMENT,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub0,COMMENT,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub0,COMMENT,GIVEBACKBOOK,DEFAULT,
Deny,newSub0,COMMENT,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,MANAGEACCESS,WORKINGDAYS,
Deny,newSub0,COMMENT,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub0,COMMENT,MANAGEACCESS,HOLIDAYS,
Deny,newSub0,COMMENT,MANAGEACCESS,DEFAULT,
Permit,newSub0,COMMENT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,COMMENT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub0,COMMENT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub0,COMMENT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub0,COMMENT,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub0,COMMENT,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,RESERVEBOOK,WORKINGDAYS,
Deny,newSub0,COMMENT,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub0,COMMENT,RESERVEBOOK,HOLIDAYS,
Deny,newSub0,COMMENT,RESERVEBOOK,DEFAULT,
Permit,newSub0,COMMENT,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,COMMENT,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub0,COMMENT,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub0,COMMENT,CREATEACCOUNT,HOLIDAYS,
Permit,newSub0,COMMENT,CREATEACCOUNT,DEFAULT,
Deny,newSub0,COMMENT,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub0,COMMENT,DELIVERBOOK,WORKINGDAYS,
Deny,newSub0,COMMENT,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub0,COMMENT,DELIVERBOOK,HOLIDAYS,
Deny,newSub0,COMMENT,DELIVERBOOK,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub0,PERSONNELACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub0,PERSONNELACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub0,PERSONNELACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub0,PERSONNELACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub0,PERSONNELACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub0,PERSONNELACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub0,PERSONNELACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub0,PERSONNELACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub0,PERSONNELACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub0,PERSONNELACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,newSub0,PERSONNELACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,newSub0,PERSONNELACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,newSub0,PERSONNELACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,newSub0,PERSONNELACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,newSub0,PERSONNELACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,MANAGEACCESS,DEFAULT,
Deny,newSub0,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,newSub0,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,newSub0,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,newSub0,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,RESERVEBOOK,DEFAULT,
Deny,newSub0,PERSONNELACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,PERSONNELACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,newSub0,PERSONNELACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,newSub0,PERSONNELACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,newSub0,PERSONNELACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,newSub0,PERSONNELACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,newSub0,PERSONNELACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,newSub0,PERSONNELACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,newSub0,PERSONNELACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,newSub0,PERSONNELACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub0,BOOK,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub0,BOOK,POSTCOMMENT,WORKINGDAYS,
Deny,newSub0,BOOK,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub0,BOOK,POSTCOMMENT,HOLIDAYS,
Deny,newSub0,BOOK,POSTCOMMENT,DEFAULT,
Permit,newSub0,BOOK,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub0,BOOK,BORROWBOOK,WORKINGDAYS,
Permit,newSub0,BOOK,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub0,BOOK,BORROWBOOK,HOLIDAYS,
Permit,newSub0,BOOK,BORROWBOOK,DEFAULT,
Deny,newSub0,BOOK,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub0,BOOK,FIXBOOK,WORKINGDAYS,
Deny,newSub0,BOOK,FIXBOOK,MAINTENANCEDAY,
Permit,newSub0,BOOK,FIXBOOK,HOLIDAYS,
Deny,newSub0,BOOK,FIXBOOK,DEFAULT,
Permit,newSub0,BOOK,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub0,BOOK,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub0,BOOK,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub0,BOOK,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub0,BOOK,BORROWERACTIVITY,DEFAULT,
Deny,newSub0,BOOK,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,BOOK,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub0,BOOK,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub0,BOOK,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub0,BOOK,MODIFYACCOUNT,DEFAULT,
Permit,newSub0,BOOK,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub0,BOOK,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub0,BOOK,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub0,BOOK,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub0,BOOK,GIVEBACKBOOK,DEFAULT,
Deny,newSub0,BOOK,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub0,BOOK,MANAGEACCESS,WORKINGDAYS,
Deny,newSub0,BOOK,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub0,BOOK,MANAGEACCESS,HOLIDAYS,
Deny,newSub0,BOOK,MANAGEACCESS,DEFAULT,
Permit,newSub0,BOOK,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,BOOK,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub0,BOOK,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub0,BOOK,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub0,BOOK,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub0,BOOK,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub0,BOOK,RESERVEBOOK,WORKINGDAYS,
Deny,newSub0,BOOK,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub0,BOOK,RESERVEBOOK,HOLIDAYS,
Deny,newSub0,BOOK,RESERVEBOOK,DEFAULT,
Permit,newSub0,BOOK,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,BOOK,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub0,BOOK,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub0,BOOK,CREATEACCOUNT,HOLIDAYS,
Permit,newSub0,BOOK,CREATEACCOUNT,DEFAULT,
Deny,newSub0,BOOK,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub0,BOOK,DELIVERBOOK,WORKINGDAYS,
Deny,newSub0,BOOK,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub0,BOOK,DELIVERBOOK,HOLIDAYS,
Deny,newSub0,BOOK,DELIVERBOOK,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub0,BORROWERACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub0,BORROWERACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub0,BORROWERACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub0,BORROWERACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub0,BORROWERACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub0,BORROWERACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub0,BORROWERACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub0,BORROWERACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub0,BORROWERACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub0,BORROWERACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,newSub0,BORROWERACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,newSub0,BORROWERACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,newSub0,BORROWERACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,newSub0,BORROWERACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,newSub0,BORROWERACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,MANAGEACCESS,DEFAULT,
Deny,newSub0,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,newSub0,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,newSub0,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,newSub0,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,RESERVEBOOK,DEFAULT,
Deny,newSub0,BORROWERACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,newSub0,BORROWERACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,newSub0,BORROWERACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,newSub0,BORROWERACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,newSub0,BORROWERACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,newSub0,BORROWERACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,newSub0,BORROWERACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,newSub0,BORROWERACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,newSub0,BORROWERACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,newSub0,BORROWERACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub1,COMMENT,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,POSTCOMMENT,WORKINGDAYS,
Deny,newSub1,COMMENT,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub1,COMMENT,POSTCOMMENT,HOLIDAYS,
Deny,newSub1,COMMENT,POSTCOMMENT,DEFAULT,
Permit,newSub1,COMMENT,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub1,COMMENT,BORROWBOOK,WORKINGDAYS,
Permit,newSub1,COMMENT,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub1,COMMENT,BORROWBOOK,HOLIDAYS,
Permit,newSub1,COMMENT,BORROWBOOK,DEFAULT,
Deny,newSub1,COMMENT,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,FIXBOOK,WORKINGDAYS,
Deny,newSub1,COMMENT,FIXBOOK,MAINTENANCEDAY,
Permit,newSub1,COMMENT,FIXBOOK,HOLIDAYS,
Deny,newSub1,COMMENT,FIXBOOK,DEFAULT,
Permit,newSub1,COMMENT,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub1,COMMENT,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub1,COMMENT,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub1,COMMENT,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub1,COMMENT,BORROWERACTIVITY,DEFAULT,
Deny,newSub1,COMMENT,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub1,COMMENT,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub1,COMMENT,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub1,COMMENT,MODIFYACCOUNT,DEFAULT,
Permit,newSub1,COMMENT,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub1,COMMENT,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub1,COMMENT,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub1,COMMENT,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub1,COMMENT,GIVEBACKBOOK,DEFAULT,
Deny,newSub1,COMMENT,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,MANAGEACCESS,WORKINGDAYS,
Deny,newSub1,COMMENT,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub1,COMMENT,MANAGEACCESS,HOLIDAYS,
Deny,newSub1,COMMENT,MANAGEACCESS,DEFAULT,
Permit,newSub1,COMMENT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub1,COMMENT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub1,COMMENT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub1,COMMENT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub1,COMMENT,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub1,COMMENT,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,RESERVEBOOK,WORKINGDAYS,
Deny,newSub1,COMMENT,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub1,COMMENT,RESERVEBOOK,HOLIDAYS,
Deny,newSub1,COMMENT,RESERVEBOOK,DEFAULT,
Permit,newSub1,COMMENT,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub1,COMMENT,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub1,COMMENT,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub1,COMMENT,CREATEACCOUNT,HOLIDAYS,
Permit,newSub1,COMMENT,CREATEACCOUNT,DEFAULT,
Deny,newSub1,COMMENT,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub1,COMMENT,DELIVERBOOK,WORKINGDAYS,
Deny,newSub1,COMMENT,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub1,COMMENT,DELIVERBOOK,HOLIDAYS,
Deny,newSub1,COMMENT,DELIVERBOOK,DEFAULT,
Permit,newSub1,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub1,PERSONNELACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub1,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub1,PERSONNELACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub1,PERSONNELACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub1,PERSONNELACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub1,PERSONNELACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub1,PERSONNELACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub1,PERSONNELACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub1,PERSONNELACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub1,PERSONNELACCOUNT,FIXBOOK,SALEOPENEDMINOR,
